deployment_id,deployment_type,workload_type,cpu_cores,memory_gb,cpu_utilization,memory_utilization,startup_time_seconds,overhead_factor,datacenter_location,pue,renewable_energy_pct,deployment_duration_hours,auto_scaling_enabled,scale_events_per_day,network_io_gbps,storage_io_iops,storage_type,energy_consumption_kwh,carbon_emissions_kg_co2eq,resource_efficiency_score,month_deployed,cost_per_hour_usd
deploy_02376,vm,database,1,32,0.269,0.356,20.22,0.144,US_West,1.27,0.544,8360.22,False,0.0,0.65,243.2,hdd,442.5988,60.5004,47.13,1,
deploy_02377,vm,cache_service,1,8,0.328,0.795,15.77,0.062,Australia,1.37,0.614,3237.2,True,3.0,1.027,9610.9,ssd,77.0528,19.9935,65.1,7,0.1856
deploy_02378,vm,batch_processing,2,8,0.366,,34.94,0.315,Canada,1.31,0.355,4566.03,True,4.0,0.054,9232.8,ssd,216.4972,19.5054,53.03,8,0.1988
deploy_02379,vm,database,32,64,0.1,0.425,50.1,0.211,US_West,1.31,0.253,5058.04,False,0.0,4.092,3146.7,ssd,1737.3816,389.2469,40.44,2,2.3171
deploy_02380,container,data_processing,8,32,0.95,0.539,5.59,0.04,Canada,1.08,0.569,7077.18,True,5.0,6.264,3009.4,ssd,1417.8079,91.727,82.98,9,0.8079
deploy_02381,container,microservice,4,1,0.253,0.416,7.33,,Asia_Pacific,1.38,0.51,2736.19,True,5.0,0.202,5946.4,ssd,135.3121,39.804,50.78,11,0.2871
deploy_02382,vm,ml_training,4,16,0.535,0.323,53.22,0.231,Australia,1.42,0.37,6277.91,True,6.0,2.318,8613.5,nvme,680.5468,300.1579,54.14,2,0.4277
deploy_02383,vm,cache_service,2,128,0.157,0.896,28.7,0.312,Asia_Pacific,1.51,0.194,6422.7,False,0.0,18.131,6082.4,nvme,1429.1433,691.3896,,2,1.4596
deploy_02384,vm,web_service,16,4,0.16,0.46,63.2,0.256,US_West,1.18,0.166,5182.15,False,0.0,0.265,1191.6,nvme,782.9275,,42.52,3,0.9051
deploy_02385,container,cache_service,16,32,0.293,0.9,4.21,0.059,US_East,1.34,0.221,5571.65,False,0.0,0.079,9036.1,nvme,1213.3717,,66.95,5,1.2077
deploy_02386,container,data_processing,1,64,0.866,0.9,0.54,0.049,Australia,1.51,0.482,972.93,True,4.0,24.707,173.1,ssd,212.3669,72.6107,90.17,6,0.7164
deploy_02387,container,ml_training,1,32,0.95,0.84,0.71,0.029,EU_Central,1.32,0.48,4081.82,True,6.0,10.501,8223.6,hdd,422.2171,76.8703,,10,0.4128
deploy_02388,vm,data_processing,16,32,0.698,0.89,10.59,0.192,EU_Central,1.18,0.732,1192.68,True,8.0,0.593,3281.9,nvme,403.9416,37.9549,78.87,9,1.2079
deploy_02389,container,api_gateway,32,8,0.438,0.385,5.37,0.043,US_West,1.35,0.255,31.89,True,7.0,1.154,4460.3,nvme,16.5032,3.6906,57.79,12,1.7472
deploy_02390,vm,cache_service,32,64,0.307,0.9,37.1,0.258,US_West,1.29,0.473,7153.4,True,4.0,0.324,2444.0,ssd,3641.5362,576.1457,61.55,4,2.28
deploy_02391,container,cache_service,32,64,0.347,0.9,0.62,,EU_Central,1.31,0.51,1599.47,False,0.0,0.274,3963.6,ssd,769.7309,123.5662,69.54,8,2.2836
deploy_02392,vm,streaming,4,32,0.378,0.487,47.69,0.183,US_East,1.25,0.734,8658.36,False,0.0,0.999,592.3,hdd,897.6863,95.6142,54.23,11,0.5601
deploy_02393,vm,web_service,2,128,0.174,0.471,15.27,0.217,Nordic,1.29,0.706,6370.85,True,6.0,0.319,1224.1,nvme,1207.9654,35.5373,44.57,2,1.4623
deploy_02394,container,ml_training,4,1,0.95,0.644,2.88,0.012,Australia,1.35,0.711,,True,6.0,0.617,6904.5,hdd,,82.1142,86.94,2,0.2989
deploy_02395,vm,web_service,4,2,0.1,0.1,111.31,0.237,US_East,,0.505,1560.06,False,0.0,1.616,317.8,nvme,67.1355,13.2849,29.89,12,0.3078
deploy_02396,vm,data_processing,2,4,0.698,0.9,31.88,0.177,EU_Central,1.3,0.588,703.91,True,8.0,0.216,9322.3,ssd,32.278,4.6511,79.64,5,0.2265
deploy_02397,vm,cache_service,16,32,0.165,0.833,76.66,0.206,Asia_Pacific,1.49,0.12,8111.05,False,0.0,2.18,3317.9,hdd,1735.6819,916.259,55.4,9,1.1973
deploy_02398,vm,microservice,1,128,0.46,0.301,18.3,0.262,Canada,1.09,0.621,2706.99,False,0.0,1.006,8589.9,nvme,625.9163,35.5702,49.55,5,1.4019
deploy_02399,container,cache_service,8,1,,0.9,1.97,0.078,Australia,1.35,0.156,668.93,True,6.0,0.294,4501.3,nvme,,37.506,68.14,2,0.4779
deploy_02400,vm,ml_training,4,8,0.837,0.61,40.02,0.265,Australia,1.53,0.843,5902.31,False,0.0,0.032,4118.8,ssd,768.623,84.2185,73.84,2,0.3373
deploy_02401,container,api_gateway,4,32,0.496,0.569,0.54,0.041,US_East,1.39,0.325,3799.28,True,5.0,0.372,8515.1,ssd,484.448,130.7947,65.67,9,0.6148
deploy_02402,container,batch_processing,4,8,0.95,0.9,3.19,0.029,EU_Central,1.32,0.316,4893.28,True,,0.083,7238.9,hdd,486.8539,116.6371,94.13,4,0.3636
deploy_02403,container,streaming,32,32,0.611,0.711,0.79,0.029,Australia,1.29,0.785,1921.72,False,0.0,0.314,9399.6,hdd,1010.7379,152.3427,74.87,2,2.0031
deploy_02404,container,batch_processing,16,4,0.738,0.9,1.96,0.028,US_East,1.46,0.667,6556.73,True,3.0,26.795,4448.4,nvme,1992.8086,265.1102,85.71,1,0.8866
deploy_02405,vm,streaming,32,8,0.95,0.106,15.02,0.134,US_West,1.23,0.73,7779.95,False,0.0,0.737,3882.7,hdd,5188.2239,420.1754,67.14,1,1.771
deploy_02406,vm,api_gateway,16,4,0.245,0.574,36.14,0.157,Asia_Pacific,1.56,0.272,1482.22,True,7.0,0.134,6571.9,hdd,312.5115,136.5726,52.32,3,0.9048
deploy_02407,container,batch_processing,16,2,0.801,0.9,0.56,0.039,Canada,1.28,0.721,6488.07,True,3.0,4.487,,hdd,1813.9996,75.9598,,5,0.8998
deploy_02408,vm,batch_processing,8,8,0.354,0.758,26.4,0.203,US_East,,0.419,5783.27,False,0.0,21.128,7703.0,hdd,731.6991,170.1656,60.82,2,0.5255
deploy_02409,container,cache_service,4,64,0.311,0.9,1.28,0.068,Nordic,1.16,0.794,6593.43,True,,3.002,6310.5,ssd,792.7102,16.3558,67.42,9,0.9251
deploy_02410,vm,streaming,2,16,0.1,,75.32,0.244,Nordic,1.35,0.336,7540.8,False,0.0,0.431,9740.5,ssd,291.1965,19.3259,45.18,12,0.3563
deploy_02411,container,data_processing,2,64,0.746,0.563,1.21,0.068,US_East,1.27,,4496.31,False,0.0,3.414,695.3,nvme,798.0322,169.992,74.67,7,0.7621
deploy_02412,container,api_gateway,2,16,0.33,0.386,0.73,0.075,Nordic,1.25,0.761,1999.09,True,4.0,27.844,3106.6,ssd,,2.3256,52.52,7,0.3542
deploy_02413,vm,database,4,1,0.443,0.668,16.81,0.148,EU_Central,1.4,0.792,3311.55,True,3.0,1.703,8409.4,ssd,196.0823,14.1332,63.31,7,0.3098
deploy_02414,container,ml_training,4,1,0.95,0.9,1.25,0.043,Canada,1.21,0.158,629.21,False,0.0,2.456,5634.9,ssd,47.5964,6.014,93.72,4,0.3068
deploy_02415,container,ml_training,1,32,0.764,0.9,1.83,0.078,Australia,,0.635,585.78,True,5.0,18.164,7963.3,nvme,59.1784,15.1001,85.24,10,0.4123
deploy_02416,vm,streaming,4,64,0.658,0.262,23.05,0.257,Canada,1.35,0.658,8165.05,False,0.0,1.506,6470.1,ssd,1973.5936,101.2866,56.47,9,
deploy_02417,vm,data_processing,4,4,0.139,0.729,32.91,0.308,Canada,1.16,0.788,7208.1,False,0.0,4.086,2974.5,nvme,295.1263,9.3832,48.2,12,0.2598
deploy_02418,container,microservice,1,32,0.207,0.544,5.98,0.094,Asia_Pacific,1.47,0.175,7849.47,True,8.0,1.13,1168.1,ssd,452.4823,224.0725,51.77,11,0.4133
deploy_02419,container,batch_processing,1,2,0.758,0.9,3.51,0.094,US_East,1.31,0.487,263.46,True,6.0,0.398,6660.1,ssd,5.9358,1.217,84.48,9,
deploy_02420,container,cache_service,2,64,0.431,0.814,2.57,0.026,Canada,1.35,0.79,6414.99,True,4.0,3.056,5501.4,hdd,844.8589,26.6235,70.88,4,0.8392
deploy_02421,vm,cache_service,1,128,0.264,0.9,36.11,0.292,Asia_Pacific,1.52,0.517,4983.71,True,5.0,0.502,2866.8,hdd,1251.725,362.4784,58.79,5,1.3825
deploy_02422,container,streaming,4,16,0.618,0.647,4.92,0.046,US_West,1.21,0.697,8134.3,False,0.0,2.345,5588.8,nvme,691.924,62.8855,72.75,1,0.4038
deploy_02423,container,ml_training,1,8,0.95,0.9,10.92,0.045,Australia,1.33,0.303,7448.83,False,0.0,2.708,9635.6,hdd,310.0844,151.207,93.66,4,0.2282
deploy_02424,vm,api_gateway,1,16,0.383,0.295,16.34,0.036,EU_Central,,,3408.14,False,0.0,,9350.0,ssd,139.2692,19.7438,53.11,9,0.2955
deploy_02425,container,api_gateway,4,32,0.578,0.557,2.89,0.025,Australia,1.35,0.364,1557.95,False,0.0,0.245,326.6,nvme,196.4123,87.4517,69.07,5,0.5696
deploy_02426,vm,cache_service,2,64,0.242,0.793,13.14,0.144,Canada,,0.26,3799.18,True,8.0,0.412,6389.7,nvme,305.0025,33.8459,59.12,10,0.7694
deploy_02427,container,streaming,1,32,0.873,0.388,5.29,0.059,EU_Central,1.28,0.353,261.34,True,6.0,4.422,2145.3,hdd,25.4318,5.7597,74.79,4,0.4487
deploy_02428,container,web_service,1,32,0.13,,6.4,0.068,Canada,1.13,0.491,2802.68,True,7.0,3.907,3873.0,ssd,104.0497,,44.59,4,0.3921
deploy_02429,container,batch_processing,16,64,,0.8,1.65,0.025,Asia_Pacific,1.57,0.756,1516.14,True,4.0,0.527,4053.0,nvme,866.813,126.8386,91.27,5,1.482
deploy_02430,container,microservice,1,16,0.1,0.561,1.55,0.051,Nordic,1.13,0.227,4716.34,True,8.0,0.323,4722.2,nvme,104.6026,8.0842,49.32,4,0.2408
deploy_02431,vm,streaming,1,16,0.874,0.848,22.38,0.241,Australia,1.46,0.619,6940.18,True,2.0,0.119,4538.2,nvme,540.4461,144.0338,83.17,12,0.2519
deploy_02432,container,microservice,8,8,0.247,0.507,4.75,-0.006,Nordic,1.04,0.613,3958.16,True,5.0,0.215,2783.9,ssd,281.6447,,55.28,5,0.5701
deploy_02433,vm,data_processing,4,16,0.1,0.435,23.83,0.163,US_East,1.46,,2477.54,True,4.0,2.065,8072.9,nvme,143.6268,15.3873,42.16,10,0.4223
deploy_02434,vm,cache_service,32,8,0.1,0.653,18.23,0.099,Asia_Pacific,1.47,0.579,281.69,False,0.0,10.655,5857.6,nvme,83.6894,21.1547,50.6,1,1.7368
deploy_02435,container,microservice,8,4,0.329,0.353,1.74,0.063,EU_Central,1.58,0.104,6511.07,True,8.0,1.38,6134.5,nvme,877.6807,275.2112,51.86,3,0.4796
deploy_02436,vm,streaming,32,16,0.814,0.37,205.5,,Nordic,1.19,0.755,7380.24,True,3.0,0.538,7545.1,hdd,4717.2846,115.8021,67.51,10,1.7858
deploy_02437,container,cache_service,32,1,0.261,0.9,1.39,0.063,Australia,,0.192,7974.69,False,0.0,0.74,8673.5,ssd,2583.5653,1461.1546,65.55,11,1.6619
deploy_02438,container,database,2,1,0.641,,0.87,0.049,Asia_Pacific,1.24,0.203,7221.88,False,0.0,0.569,7988.1,nvme,225.4552,107.8321,81.18,9,0.1372
deploy_02439,container,web_service,8,16,0.536,0.492,0.59,0.055,US_East,1.49,0.562,3583.34,True,6.0,,5766.2,ssd,580.0717,101.6145,64.52,9,0.597
deploy_02440,container,microservice,1,64,0.367,0.478,1.15,,Australia,1.53,0.176,4483.61,False,0.0,8.332,6599.0,hdd,630.3002,363.6625,57.15,1,0.7202
deploy_02441,container,data_processing,1,2,0.624,0.833,2.45,0.029,US_East,1.27,0.195,1567.92,True,4.0,0.305,7240.2,ssd,28.73,9.2469,79.11,4,0.1042
deploy_02442,container,api_gateway,1,1,,0.517,1.88,0.055,Canada,1.29,0.67,5253.89,False,0.0,2.654,2314.3,ssd,88.808,4.3939,66.83,2,0.1457
deploy_02443,vm,batch_processing,16,128,0.583,0.817,43.07,0.179,Nordic,1.16,0.691,7611.05,False,0.0,0.096,4125.0,ssd,3656.4803,112.9389,72.43,11,2.0999
deploy_02444,vm,cache_service,16,4,0.308,0.858,25.28,0.241,Australia,1.47,0.121,2299.07,False,0.0,16.902,3866.3,ssd,498.9445,307.1635,60.83,11,0.9388
deploy_02445,container,web_service,32,32,0.55,0.706,3.97,0.055,Asia_Pacific,1.41,0.363,6024.23,False,0.0,0.636,6226.7,ssd,,1272.7193,71.53,7,1.9589
deploy_02446,container,ml_training,32,128,0.759,0.9,5.93,-0.002,Australia,1.46,0.133,5848.92,True,3.0,0.281,4020.8,hdd,5195.8945,3154.7283,87.42,9,
deploy_02447,vm,batch_processing,8,64,0.1,0.782,37.68,0.234,Australia,1.38,0.836,5752.01,False,,,6891.5,ssd,948.4709,103.7486,50.42,6,1.0895
deploy_02448,vm,web_service,4,64,0.348,0.484,10.69,0.288,EU_Central,1.52,0.559,4039.23,True,1.0,3.398,8449.9,ssd,,124.295,49.82,10,0.8908
deploy_02449,container,microservice,1,1,,0.43,2.4,0.048,Canada,,0.232,6734.48,True,4.0,2.743,5083.5,nvme,108.0834,12.4475,57.89,3,0.1434
deploy_02450,container,data_processing,1,16,0.581,0.85,1.97,0.055,EU_Central,1.05,0.664,8730.11,False,0.0,7.325,8681.9,nvme,322.2758,37.8701,77.12,12,0.3
deploy_02451,vm,ml_training,4,4,0.616,0.691,49.24,0.169,US_West,1.29,0.73,2073.31,False,0.0,1.293,6705.3,hdd,156.045,,70.29,5,0.3283
deploy_02452,vm,ml_training,1,64,0.516,0.9,43.13,0.174,US_West,1.27,0.51,7287.32,True,8.0,0.141,232.6,nvme,1081.289,150.7179,72.43,6,0.7804
deploy_02453,vm,api_gateway,2,64,0.435,0.449,,0.14,Australia,1.38,,424.61,False,0.0,2.056,8222.6,ssd,63.7765,32.7264,56.65,4,0.7738
deploy_02454,vm,microservice,4,4,0.197,0.307,60.09,0.284,Canada,1.14,0.478,6324.13,False,0.0,2.58,8138.6,hdd,284.8738,21.5617,,8,0.2691
deploy_02455,vm,cache_service,8,2,0.219,0.296,23.62,0.182,Asia_Pacific,1.57,0.187,488.68,False,0.0,0.905,4649.9,hdd,50.9149,24.8409,42.2,10,0.4467
deploy_02456,vm,ml_training,8,128,0.945,0.342,18.83,0.221,Canada,1.39,0.317,4378.27,True,3.0,3.224,2311.5,ssd,2924.6568,,71.41,7,1.7393
deploy_02457,container,api_gateway,32,32,0.521,0.55,1.24,0.056,EU_Central,1.22,,7766.02,True,3.0,0.538,6313.9,hdd,3843.7537,594.3265,,2,2.0067
deploy_02458,container,database,4,4,0.393,0.9,9.04,0.073,Nordic,1.21,0.685,3546.12,True,0.0,1.793,5043.3,nvme,180.7011,,70.53,11,0.2643
deploy_02459,container,microservice,8,32,0.415,0.208,2.57,0.059,Canada,1.26,0.435,659.5,False,0.0,3.043,4649.4,hdd,106.7606,8.7135,51.07,7,0.8075
deploy_02460,vm,data_processing,32,128,0.78,0.765,26.04,0.295,US_West,1.32,,2300.75,True,7.0,0.772,4608.5,hdd,2454.2716,515.3974,75.3,9,2.9367
deploy_02461,vm,web_service,2,8,0.781,0.588,23.57,0.279,Canada,1.24,0.187,3449.86,False,0.0,0.933,9697.4,ssd,233.9273,26.0685,70.53,6,0.2456
deploy_02462,vm,api_gateway,32,2,0.369,0.285,11.13,0.156,US_East,1.53,0.132,1702.88,False,0.0,1.249,8759.6,nvme,840.0967,282.4625,48.61,7,1.6303
deploy_02463,vm,cache_service,4,8,0.34,0.399,36.84,0.144,Nordic,0.97,0.802,773.1,True,4.0,0.881,2978.4,nvme,35.0763,0.6955,51.25,1,0.2948
deploy_02464,container,cache_service,8,2,0.26,0.9,3.73,0.043,Australia,1.28,0.262,5256.08,True,7.0,0.328,,nvme,418.1762,216.1384,66.11,4,0.4887
deploy_02465,vm,database,8,2,0.214,0.827,26.89,0.346,Australia,,0.308,3089.12,False,0.0,0.456,6436.8,ssd,292.4415,141.6714,52.97,5,0.4715
deploy_02466,container,cache_service,4,64,0.333,0.9,2.31,0.065,Nordic,1.36,0.572,3456.17,False,0.0,1.118,4529.3,nvme,500.6651,21.4306,68.37,12,0.9268
deploy_02467,container,microservice,4,128,0.44,0.783,5.46,,US_East,1.56,0.681,1516.52,False,0.0,6.161,4925.3,nvme,,64.8261,70.71,3,1.5179
deploy_02468,container,batch_processing,32,1,0.93,,3.73,0.031,Asia_Pacific,1.5,0.399,5121.06,True,6.0,0.618,4828.5,ssd,3624.6478,1307.6464,93.26,11,1.6566
deploy_02469,vm,api_gateway,2,8,0.636,0.1,20.73,0.261,Asia_Pacific,1.38,0.114,5947.46,True,9.0,4.225,271.1,nvme,356.1172,,50.59,11,
deploy_02470,vm,web_service,2,16,0.1,0.173,37.53,0.296,US_West,1.32,0.133,1278.09,False,0.0,2.185,7330.7,nvme,50.0823,13.0278,30.31,1,0.2981
deploy_02471,vm,streaming,16,32,0.569,0.22,29.52,0.172,Nordic,1.29,0.439,1700.84,False,,16.156,3928.5,hdd,556.4615,30.5914,54.24,7,1.2174
deploy_02472,vm,web_service,16,4,0.81,0.435,11.03,0.119,EU_Central,1.37,0.604,269.19,False,,5.29,9007.0,hdd,,12.2588,71.89,6,0.891
deploy_02473,vm,cache_service,16,8,0.165,0.559,40.35,0.144,US_East,1.43,0.758,4564.76,False,0.0,0.188,8242.4,nvme,758.3554,73.4461,49.05,1,
deploy_02474,vm,database,8,1,0.268,0.196,12.9,0.246,Nordic,1.25,0.486,5276.38,False,0.0,0.988,7527.2,hdd,,23.8849,39.2,5,0.5008
deploy_02475,vm,batch_processing,32,64,0.558,0.258,11.55,0.299,Asia_Pacific,1.68,0.477,2258.03,False,0.0,2.434,6554.0,nvme,2075.8454,651.2783,51.09,1,2.3015
deploy_02476,container,batch_processing,32,1,0.692,0.847,0.75,0.048,EU_Central,1.43,0.491,4209.76,False,0.0,0.24,8094.9,nvme,2392.981,426.3562,81.64,5,1.6804
deploy_02477,vm,api_gateway,8,8,0.378,0.1,71.7,0.301,US_West,1.36,0.409,1562.26,False,0.0,0.187,4286.3,ssd,212.1742,37.6393,39.12,3,
deploy_02478,container,batch_processing,1,4,0.753,0.9,5.05,0.043,EU_Central,1.29,0.341,3762.98,False,0.0,0.455,8810.7,hdd,96.0352,22.1453,85.83,10,0.1127
deploy_02479,container,cache_service,2,8,0.281,0.9,,0.036,Asia_Pacific,1.33,0.182,3274.36,False,0.0,0.191,211.5,ssd,103.2747,50.6747,67.17,4,0.2386
deploy_02480,container,batch_processing,8,4,0.95,0.9,3.6,0.038,EU_Central,1.47,0.53,8050.4,False,0.0,0.154,9419.4,nvme,1605.8476,249.2067,93.87,6,0.5162
deploy_02481,vm,batch_processing,1,2,0.95,0.735,39.9,0.238,Nordic,,0.224,2020.04,False,0.0,0.325,7751.3,nvme,55.7275,4.3269,82.89,11,0.0991
deploy_02482,container,cache_service,4,16,0.285,0.9,1.16,0.074,US_West,1.33,0.735,2624.71,False,0.0,1.196,6322.5,nvme,172.5307,13.6949,66.16,3,0.4443
deploy_02483,container,microservice,32,8,0.324,0.64,3.65,0.083,Asia_Pacific,1.41,0.253,7034.24,False,0.0,1.641,6621.9,ssd,3164.3446,1418.6598,59.64,9,1.7015
deploy_02484,vm,ml_training,32,16,0.171,0.315,32.79,0.259,Canada,,0.498,,False,0.0,1.434,885.0,ssd,1925.9339,144.9987,38.49,1,1.8298
deploy_02485,container,data_processing,8,4,0.95,,2.17,0.043,EU_Central,1.36,0.318,4039.87,True,1.0,0.382,8399.8,ssd,707.7269,168.9786,89.35,12,0.456
deploy_02486,vm,data_processing,8,32,0.898,0.73,14.66,0.134,US_West,1.26,0.781,7712.39,True,9.0,0.098,9835.1,nvme,2028.392,123.3171,83.79,8,0.7919
deploy_02487,vm,cache_service,1,128,0.261,0.513,51.46,0.21,Australia,1.52,0.347,6980.3,True,4.0,2.289,3658.3,nvme,1534.4021,701.6253,49.53,2,1.3559
deploy_02488,container,web_service,4,128,0.509,0.69,6.29,,Canada,1.26,0.688,6910.45,False,0.0,0.563,541.1,nvme,1981.9284,86.5181,70.16,6,1.5662
deploy_02489,container,database,8,16,0.581,0.9,6.39,0.077,US_West,1.25,0.263,6974.35,True,3.0,,4516.7,nvme,1044.3265,222.8293,77.93,7,0.5841
deploy_02490,vm,api_gateway,16,4,0.4,0.114,16.63,0.224,US_West,1.3,,458.24,True,5.0,7.904,9918.8,ssd,104.941,19.1793,42.67,5,0.9029
deploy_02491,vm,microservice,4,2,0.1,0.206,16.02,0.155,US_West,1.19,0.655,8113.26,True,9.0,1.235,6768.5,ssd,274.325,27.2566,35.51,8,0.2492
deploy_02492,vm,database,2,4,0.277,0.721,41.36,0.231,Nordic,1.29,,5633.84,True,4.0,5.264,6225.8,nvme,158.944,8.1205,55.76,12,0.1673
deploy_02493,container,microservice,8,1,0.339,0.457,6.5,,Australia,1.26,0.458,6977.95,True,6.0,39.865,7275.5,hdd,655.4818,248.8692,55.72,10,0.4209
deploy_02494,vm,ml_training,4,128,0.606,0.844,40.36,0.181,Nordic,1.31,0.311,4347.55,False,0.0,0.253,2379.4,ssd,1643.8983,105.7214,74.11,8,1.5717
deploy_02495,container,ml_training,32,8,0.95,0.9,0.71,0.082,Asia_Pacific,1.4,0.548,8098.93,True,3.0,,695.3,ssd,5855.3472,1587.6276,92.54,3,
deploy_02496,vm,ml_training,1,2,0.416,0.9,42.28,0.234,US_West,1.44,0.843,4328.6,False,0.0,0.453,8349.8,nvme,86.1197,4.0684,66.61,3,0.107
deploy_02497,vm,web_service,4,1,,0.545,11.34,0.143,Australia,1.43,0.655,6037.29,True,,0.029,,hdd,377.93,91.3442,60.11,10,0.2289
deploy_02498,vm,microservice,8,4,0.129,0.628,21.52,0.175,Nordic,1.02,0.765,4040.88,False,0.0,1.961,160.2,nvme,240.9041,5.6663,48.74,9,0.472
deploy_02499,container,cache_service,16,8,0.447,0.75,2.52,0.059,Asia_Pacific,1.67,0.733,7315.09,True,6.0,0.914,501.3,hdd,2030.3231,325.019,68.63,5,0.9388
deploy_02500,container,microservice,1,128,0.336,0.543,6.79,0.052,EU_Central,1.36,0.62,,False,0.0,0.066,8305.3,hdd,,90.2325,58.19,11,1.3778
deploy_02501,container,cache_service,2,64,0.356,0.9,6.5,0.062,Australia,1.4,0.164,5492.74,True,,1.667,7263.3,ssd,707.7074,414.3114,69.39,3,0.8189
deploy_02502,container,data_processing,1,4,0.562,0.621,7.05,0.066,US_West,1.5,0.658,2763.73,True,15.0,5.664,,hdd,72.873,7.229,69.09,8,
deploy_02503,container,cache_service,32,2,0.312,0.75,3.0,0.063,US_West,1.32,0.788,2141.98,True,8.0,0.034,4853.6,nvme,751.5954,47.7163,63.1,9,1.6415
deploy_02504,container,batch_processing,1,128,,0.62,2.32,0.053,Australia,1.64,0.579,2914.11,True,7.0,0.036,7281.6,nvme,1067.4718,314.5481,74.57,1,1.4248
deploy_02505,vm,batch_processing,2,4,0.1,0.9,50.09,0.281,Canada,1.26,0.74,,True,5.0,1.221,1224.0,ssd,,0.463,52.56,9,0.2045
deploy_02506,container,batch_processing,1,16,0.95,0.9,2.36,,EU_Central,1.21,0.183,1071.93,False,0.0,1.021,7072.2,nvme,58.8289,16.8196,94.89,2,0.2405
deploy_02507,container,ml_training,8,1,0.95,0.9,3.93,0.049,EU_Central,1.36,0.237,2011.67,True,4.0,0.072,9418.9,nvme,337.5408,90.0931,93.52,12,0.4232
deploy_02508,vm,cache_service,4,2,0.264,0.861,67.18,0.267,US_East,1.31,0.509,3068.69,False,0.0,0.1,940.2,ssd,152.6514,27.8564,58.39,8,
deploy_02509,container,data_processing,2,64,,0.837,2.22,0.035,Nordic,1.36,0.208,4385.83,False,0.0,,6263.7,hdd,752.3186,59.5867,80.88,9,0.7783
deploy_02510,vm,cache_service,1,16,0.188,0.78,33.71,0.2,EU_Central,1.51,0.795,2076.69,False,0.0,2.538,2879.0,nvme,75.6611,5.4331,54.92,10,0.2831
deploy_02511,vm,batch_processing,4,32,0.527,0.679,36.72,0.176,US_West,1.32,0.53,7396.09,True,5.0,0.044,4675.3,hdd,951.9599,134.1202,66.18,11,0.6006
deploy_02512,vm,batch_processing,16,128,0.452,0.585,13.6,0.123,Canada,1.09,0.554,,True,4.0,0.712,,ssd,1509.4875,100.9299,61.93,1,2.1427
deploy_02513,vm,api_gateway,32,64,0.145,0.231,16.75,0.219,US_East,1.22,0.351,8013.11,True,5.0,4.541,4221.1,nvme,2914.1675,,36.15,1,2.2737
deploy_02514,container,database,4,2,0.649,0.9,1.62,0.046,Asia_Pacific,1.46,,6802.59,True,6.0,1.308,5008.6,ssd,500.9034,52.3063,81.55,4,0.306
deploy_02515,vm,streaming,1,16,0.285,0.703,117.3,0.217,Nordic,1.1,0.38,6802.85,True,5.0,4.257,1788.7,ssd,214.5969,13.315,55.97,4,
deploy_02516,vm,ml_training,16,8,0.837,0.688,25.68,0.219,Nordic,1.26,0.212,4712.61,True,5.0,0.2,910.6,ssd,1641.0132,129.3574,77.55,3,0.9343
deploy_02517,container,cache_service,8,128,0.427,0.9,1.01,0.05,US_West,1.38,0.376,7069.42,False,0.0,1.109,8510.0,hdd,2314.6825,433.63,,4,1.7732
deploy_02518,container,streaming,16,8,0.812,0.516,0.63,0.079,US_East,1.39,0.847,2891.2,False,0.0,0.138,802.2,nvme,966.1351,59.1397,75.62,1,0.9651
deploy_02519,vm,batch_processing,32,128,0.668,0.818,34.01,0.198,US_East,1.31,0.199,3113.63,True,4.0,6.442,8931.3,hdd,2756.7248,883.0442,75.32,9,2.9176
deploy_02520,container,cache_service,16,32,0.427,0.9,1.04,0.066,Canada,1.37,0.833,,True,1.0,0.157,659.0,hdd,785.8644,18.2581,72.11,8,1.1309
deploy_02521,container,cache_service,32,64,0.346,0.9,9.02,0.079,EU_Central,1.43,0.766,2044.78,True,4.0,5.093,1144.9,ssd,1082.6013,85.019,68.48,7,2.3079
deploy_02522,container,microservice,1,1,0.523,0.439,3.71,0.018,Canada,1.26,0.569,8082.86,True,5.0,4.718,2684.6,ssd,127.541,8.2508,63.53,2,0.148
deploy_02523,vm,data_processing,16,16,0.267,0.175,10.47,0.187,US_East,1.44,0.313,5574.67,True,7.0,3.429,6480.9,ssd,1280.2006,347.5067,40.32,8,0.9971
deploy_02524,vm,database,1,8,0.335,0.552,28.53,0.209,US_East,1.55,0.622,5441.44,True,5.0,0.274,5868.3,hdd,161.2216,24.4019,53.7,9,0.2093
deploy_02525,container,data_processing,1,8,0.95,0.9,4.9,0.045,US_West,1.25,0.405,4550.01,False,0.0,0.257,8209.6,hdd,177.1897,31.6231,93.66,10,0.1909
deploy_02526,vm,streaming,2,128,0.598,0.367,20.2,0.213,Canada,1.29,0.401,2283.08,True,10.0,2.283,9007.0,ssd,770.8777,66.1319,58.54,8,1.4344
deploy_02527,vm,database,16,32,0.292,,36.36,0.158,EU_Central,1.4,,,False,0.0,0.443,9913.3,hdd,1664.5596,113.7893,63.95,2,1.1653
deploy_02528,vm,microservice,2,8,0.45,0.494,19.58,0.172,Nordic,1.17,0.176,4209.0,False,0.0,0.421,6111.6,ssd,174.7176,13.4735,57.65,6,0.1904
